cx,cy,rmajor,rminor,type
73,8,11.527062011669006,5.763531005834503,H
74,8,10.864977448406723,5.4324887242033615,H
75,8,9.564151046868965,4.782075523434482,H
76,8,11.809296777418634,5.904648388709317,H
1,9,10.860733316590938,5.430366658295469,A
2,9,5.188451144795788,2.594225572397894,A
3,9,12.957334433588173,6.478667216794086,A
4,9,8.537071147449266,4.268535573724633,A
5,9,11.796564381971283,5.8982821909856415,A
6,9,7.232000614095724,3.616000307047862,A
7,9,8.250592249883855,4.1252961249419275,A
8,9,5.842047444426505,2.9210237222132527,A
9,9,14.799287641638374,7.399643820819187,A
10,9,14.056564573876196,7.028282286938098,A
11,9,21.15487503577473,10.577437517887365,A
12,9,12.271907145339076,6.135953572669538,A
13,9,13.674592710455647,6.837296355227823,A
14,9,13.001897817653905,6.5009489088269525,A
15,9,7.849521793292279,3.9247608966461396,A
16,9,12.67934379965433,6.339671899827165,A
17,9,18.096978062502448,9.048489031251224,A
18,9,14.171156132902361,7.0855780664511805,A
19,9,9.731794253592428,4.865897126796214,A
20,9,12.33132499076005,6.165662495380025,A
21,9,4.8001130836515635,2.4000565418257818,A
22,9,14.911757134756646,7.455878567378323,A
23,9,10.398122948670496,5.199061474335248,A
24,9,21.22065907891938,10.61032953945969,A
25,9,15.870930925123805,7.935465462561902,A
26,9,10.171061896526059,5.085530948263029,A
27,9,18.268865401041694,9.134432700520847,A
28,9,11.909033875089555,5.954516937544778,A
29,9,14.012001189810466,7.006000594905233,A
30,9,16.01947553867624,8.00973776933812,A
31,9,13.560001151429484,6.780000575714742,A
32,9,7.535456038924271,3.7677280194621354,A
33,9,8.778986660948947,4.389493330474473,A
34,9,15.703287718400341,7.851643859200171,A
35,9,12.619925954233354,6.309962977116677,A
36,9,19.20469646642204,9.60234823321102,A
37,9,11.79444231606339,5.897221158031695,A
38,9,9.731794253592428,4.865897126796214,A
39,9,12.785447095048927,6.392723547524463,A
40,9,12.163681784036589,6.0818408920182945,A
41,9,9.040000767619656,4.520000383809828,A
42,9,14.2666490987575,7.13332454937875,A
43,9,10.056470337499894,5.028235168749947,A
44,9,9.880338867144864,4.940169433572432,A
45,9,10.054348271592003,5.027174135796002,A
46,9,13.613052799126782,6.806526399563391,A
47,9,11.959963456878961,5.979981728439481,A
48,9,7.0686015391880455,3.5343007695940227,A
49,9,10.635794330354392,5.317897165177196,A
50,9,4.18259190445501,2.091295952227505,A
51,9,11.505841352590087,5.752920676295044,A
52,9,14.028977717073602,7.014488858536801,A
53,9,14.092639694310359,7.046319847155179,A
54,9,6.854272882490959,3.4271364412454797,A
55,9,6.6675310825964695,3.3337655412982348,A
56,9,8.522216686094023,4.261108343047011,A
57,9,15.111231330098489,7.5556156650492445,A
58,9,19.495419495803233,9.747709747901617,A
59,9,15.682067059321422,7.841033529660711,A
60,9,8.223005393081259,4.111502696540629,A
61,9,9.574761376408423,4.787380688204212,A
62,9,8.906310615422463,4.453155307711231,A
63,9,12.509578527022974,6.254789263511487,A
64,9,9.458047751474368,4.729023875737184,A
65,9,12.496846131575623,6.2484230657878115,A
66,9,14.66347542353329,7.331737711766645,A
67,9,4.999587278993405,2.4997936394967026,A
68,9,10.003418689802595,5.001709344901298,A
69,9,8.942385735856627,4.4711928679283135,A
70,9,13.470874383298021,6.735437191649011,A
71,9,12.950968235864497,6.475484117932249,A
72,9,13.067681860798553,6.533840930399276,A
73,9,8.500996027015104,4.250498013507552,A
74,9,11.219362455024676,5.609681227512338,A
75,9,4.93804736766454,2.46902368383227,A
76,9,13.06343772898277,6.531718864491385,A
1,10,4.070122411336737,2.0350612056683683,H
2,10,8.747155672330567,4.373577836165284,H
3,10,11.915400072813231,5.9577000364066155,H
4,10,8.225127458989151,4.112563729494576,H
5,10,7.955625088686876,3.977812544343438,H
6,10,16.255024854452245,8.127512427226122,H
7,10,9.935512580750054,4.967756290375027,H
8,10,5.909953553479047,2.9549767767395236,H
9,10,7.677634454753031,3.8388172273765155,H
10,10,3.6457092297583493,1.8228546148791747,H
11,10,11.261803773182514,5.630901886591257,H
12,10,7.522723643476921,3.7613618217384603,H
13,10,5.763531005834503,2.8817655029172515,H
14,10,5.977859662531589,2.9889298312657946,H
15,10,1.8907607239317168,0.9453803619658584,H
16,10,9.716939792237184,4.858469896118592,H
17,10,9.534442124158478,4.767221062079239,H
18,10,11.945108995523718,5.972554497761859,H
19,10,8.20178473400234,4.10089236700117,H
20,10,18.710255109883217,9.355127554941609,H
21,10,10.115888182920868,5.057944091460434,H
22,10,11.601334318445225,5.800667159222613,H
23,10,11.686216954760903,5.843108477380452,H
24,10,9.413484367408637,4.706742183704319,H
25,10,10.701578373499043,5.350789186749521,H
26,10,7.622460741147841,3.8112303705739206,H
27,10,15.399832293571793,7.699916146785896,H
28,10,10.9498600847224,5.4749300423612,H
29,10,7.268075734529887,3.6340378672649436,H
30,10,21.22065907891938,10.61032953945969,H
31,10,7.620338675239949,3.8101693376199743,H
32,10,10.888320173393534,5.444160086696767,H
33,10,3.70088294336354,1.85044147168177,H
34,10,14.120226551112957,7.060113275556478,H
35,10,8.863869297264625,4.431934648632312,H
36,10,14.389728921415232,7.194864460707616,H
37,10,11.599212252537333,5.7996061262686665,H
38,10,16.405691533912574,8.202845766956287,H
39,10,13.265033990232503,6.6325169951162515,H
40,10,6.835174289319932,3.417587144659966,H
41,10,13.547268755982133,6.773634377991066,H
42,10,13.744620885416081,6.872310442708041,H
43,10,11.866592556931717,5.933296278465859,H
44,10,9.994930426171027,4.997465213085514,H
45,10,13.562123217337374,6.781061608668687,H
46,10,6.557183655386088,3.278591827693044,H
47,10,10.079813062486705,5.039906531243353,H
48,10,11.915400072813231,5.9577000364066155,H
49,10,21.190950156208892,10.595475078104446,H
50,10,8.81506178138311,4.407530890691555,H
51,10,9.697841199066158,4.848920599533079,H
52,10,5.067493388045947,2.5337466940229736,H
53,10,12.670855536022762,6.335427768011381,H
54,10,16.507550697491386,8.253775348745693,H
55,10,16.059794790926187,8.029897395463093,H
56,10,17.560095387805788,8.780047693902894,H
57,10,19.104959368751118,9.552479684375559,H
58,10,16.433278390715166,8.216639195357583,H
59,10,15.552621038940014,7.776310519470007,H
60,10,12.322836727128484,6.161418363564242,H
61,10,20.54372005430185,10.271860027150925,H
62,10,7.507869182121677,3.7539345910608386,H
63,10,5.273333781111466,2.636666890555733,H
64,10,14.614667907651777,7.307333953825888,H
65,10,19.75218947065816,9.87609473532908,H
66,10,6.867005277938311,3.4335026389691556,H
67,10,9.831531351263347,4.915765675631674,H
68,10,18.270987466949585,9.135493733474792,H
69,10,10.96259248016975,5.481296240084875,H
70,10,11.35517467312976,5.67758733656488,H
71,10,11.643775636603063,5.821887818301532,H
72,10,10.28140932373644,5.14070466186822,H
73,10,12.897916588167199,6.448958294083599,H
74,10,18.91397343704084,9.45698671852042,H
75,10,9.710573594513507,4.8552867972567535,H
76,10,16.15104362496554,8.07552181248277,H
1,11,7.229878548187832,3.614939274093916,MH
2,11,12.431062088430972,6.215531044215486,MH
3,11,18.347381839633695,9.173690919816847,MH
4,11,16.072527186373538,8.036263593186769,MH
5,11,16.95955073587237,8.479775367936185,MH
6,11,10.107399919289302,5.053699959644651,MH
7,11,9.884582998960646,4.942291499480323,MH
8,11,4.199568431718145,2.0997842158590725,MH
9,11,9.547174519605829,4.773587259802914,MH
10,11,11.658630097958307,5.829315048979153,MH
11,11,17.341522599292915,8.670761299646458,MH
12,11,5.345484021979792,2.672742010989896,MH
13,11,9.555662783237397,4.777831391618698,MH
14,11,8.496751895199319,4.248375947599659,MH
15,11,13.43479926286386,6.71739963143193,MH
16,11,11.04747511648543,5.523737558242715,MH
17,11,13.551512887797916,6.775756443898958,MH
18,11,21.22065907891938,10.61032953945969,MH
19,11,8.742911540514784,4.371455770257392,MH
20,11,2.9539157437855774,1.4769578718927887,MH
21,11,12.938235840417146,6.469117920208573,MH
22,11,9.619324760474154,4.809662380237077,MH
23,11,16.609409861070198,8.304704930535099,MH
24,11,5.351850219703468,2.675925109851734,MH
25,11,16.4778417747809,8.23892088739045,MH
26,11,8.12326829541034,4.06163414770517,MH
27,11,12.159437652220804,6.079718826110402,MH
28,11,12.970066829035524,6.485033414517762,MH
29,11,7.747662629713465,3.8738313148567327,MH
30,11,6.854272882490959,3.4271364412454797,MH
31,11,9.477146344645394,4.738573172322697,MH
32,11,14.186010594257604,7.093005297128802,MH
33,11,10.516958639512445,5.258479319756223,MH
34,11,6.270704757820677,3.1353523789103384,MH
35,11,13.857090378534354,6.928545189267177,MH
36,11,6.391662514570517,3.1958312572852585,MH
37,11,11.775343722892364,5.887671861446182,MH
38,11,9.06758762442225,4.533793812211125,MH
39,11,20.030180104592002,10.015090052296001,MH
40,11,14.572226589493939,7.286113294746969,MH
41,11,9.627813024105722,4.813906512052861,MH
42,11,12.20824516810232,6.10412258405116,MH
43,11,12.046968159102532,6.023484079551266,MH
44,11,9.468658081013826,4.734329040506913,MH
45,11,14.455512964559881,7.227756482279941,MH
46,11,10.485127650894064,5.242563825447032,MH
47,11,11.938742797800042,5.969371398900021,MH
48,11,10.88619810748564,5.44309905374282,MH
49,11,10.425709805473092,5.212854902736546,MH
50,11,6.264338560097,3.1321692800485,MH
51,11,19.52725048442161,9.763625242210805,MH
52,11,8.403380995252075,4.201690497626037,MH
53,11,16.88315636318826,8.44157818159413,MH
54,11,9.383775444698149,4.691887722349074,MH
55,11,10.27079899419698,5.13539949709849,MH
56,11,12.479869604312487,6.2399348021562435,MH
57,11,7.919549968252713,3.9597749841263563,MH
58,11,11.677728691129335,5.838864345564668,MH
59,11,14.36638619642842,7.18319309821421,MH
60,11,9.850629944434376,4.925314972217188,MH
61,11,10.427831871380983,5.213915935690491,MH
62,11,10.669747384880663,5.334873692440332,MH
63,11,7.493014720766434,3.746507360383217,MH
64,11,15.106987198282706,7.553493599141353,MH
65,11,4.679155326901723,2.3395776634508616,MH
66,11,6.830930157504148,3.415465078752074,MH
67,11,6.987963034688152,3.493981517344076,MH
68,11,13.982292267099979,6.991146133549989,MH
69,11,14.608301709928101,7.304150854964051,MH
70,11,14.122348617020846,7.061174308510423,MH
71,11,12.411963495259945,6.205981747629973,MH
72,11,8.350329347554776,4.175164673777388,MH
73,11,10.183794291973411,5.091897145986706,MH
74,11,15.67994499341353,7.839972496706765,MH
75,11,11.830517436497553,5.915258718248777,MH
76,11,14.608301709928101,7.304150854964051,MH
1,12,6.550817457662412,3.275408728831206,MH
2,12,12.670855536022762,6.335427768011381,MH
3,12,7.6712682570293556,3.8356341285146778,MH
4,12,6.618723566714955,3.3093617833574775,MH
5,12,7.681878586568816,3.840939293284408,MH
6,12,3.923699863692193,1.9618499318460965,MH
7,12,11.516451682129548,5.758225841064774,MH
8,12,7.609728345700489,3.8048641728502446,MH
9,12,8.649540640567539,4.324770320283769,MH
10,12,10.563644089486067,5.281822044743033,MH
11,12,9.668132276355669,4.8340661381778345,MH
12,12,7.265953668621996,3.632976834310998,MH
13,12,8.658028904199107,4.329014452099553,MH
14,12,14.111738287481387,7.0558691437406935,MH
15,12,8.52009462018613,4.260047310093065,MH
16,12,13.76371947858711,6.881859739293555,MH
17,12,9.820921021723889,4.910460510861944,MH
18,12,12.817278083667304,6.408639041833652,MH
19,12,11.883569084194853,5.941784542097427,MH
20,12,2.6780471757596254,1.3390235878798127,MH
21,12,16.931963879069773,8.465981939534887,MH
22,12,9.960977371644756,4.980488685822378,MH
23,12,10.033127612513082,5.016563806256541,MH
24,12,10.911662898380346,5.455831449190173,MH
25,12,18.37496869643629,9.187484348218145,MH
26,12,9.814554824000213,4.907277412000107,MH
27,12,17.625879430950437,8.812939715475219,MH
28,12,12.925503444969793,6.462751722484897,MH
29,12,9.360432719711339,4.680216359855669,MH
30,12,6.211286912399702,3.105643456199851,MH
31,12,9.81243275809232,4.90621637904616,MH
32,12,9.347700324263986,4.673850162131993,MH
33,12,8.337596952107424,4.168798476053712,MH
34,12,6.818197762056797,3.4090988810283984,MH
35,12,13.697935435442458,6.848967717721229,MH
36,12,11.580113659366305,5.790056829683152,MH
37,12,7.467549929871729,3.7337749649358645,MH
38,12,11.73714653655031,5.868573268275155,MH
39,12,9.608714430934695,4.8043572154673475,MH
40,12,12.102141872707723,6.051070936353861,MH
41,12,7.633071070687301,3.8165355353436503,MH
42,12,11.062329577840673,5.531164788920337,MH
43,12,15.280996602729847,7.640498301364923,MH
44,12,11.796564381971283,5.8982821909856415,MH
45,12,14.188132660165497,7.0940663300827485,MH
46,12,12.666611404206977,6.333305702103488,MH
47,12,19.472076770816425,9.736038385408213,MH
48,12,14.24755050558647,7.123775252793235,MH
49,12,6.296169548715381,3.1480847743576903,MH
50,12,5.674404237703042,2.837202118851521,MH
51,12,13.528170162811104,6.764085081405552,MH
52,12,17.403062510621783,8.701531255310892,MH
53,12,8.159343415844502,4.079671707922251,MH
54,12,17.006236185845992,8.503118092922996,MH
55,12,6.204920714676026,3.102460357338013,MH
56,12,10.279287257828546,5.139643628914273,MH
57,12,13.32657390156137,6.663286950780685,MH
58,12,8.655906838291214,4.327953419145607,MH
59,12,12.015137170484152,6.007568585242076,MH
60,12,10.909540832472452,5.454770416236226,MH
61,12,11.338198145866624,5.669099072933312,MH
62,12,8.700470222356946,4.350235111178473,MH
63,12,9.334967928816635,4.6674839644083175,MH
64,12,11.976939984142097,5.988469992071049,MH
65,12,17.80413296721336,8.90206648360668,MH
66,12,21.22065907891938,10.61032953945969,MH
67,12,16.278367579439056,8.139183789719528,MH
68,12,15.382855766308657,7.691427883154328,MH
69,12,12.352545649838971,6.176272824919486,MH
70,12,15.535644511676876,7.767822255838438,MH
71,12,8.435211983870452,4.217605991935226,MH
72,12,14.186010594257604,7.093005297128802,MH
73,12,13.842235917179112,6.921117958589556,MH
74,12,13.192883749364178,6.596441874682089,MH
75,12,11.611944647984684,5.805972323992342,MH
76,12,9.453803619658583,4.726901809829291,MH
1,13,5.538592019597958,2.769296009798979,A
2,13,7.938648561423739,3.9693242807118696,A
3,13,12.015137170484152,6.007568585242076,A
4,13,7.463305798055946,3.731652899027973,A
5,13,6.618723566714955,3.3093617833574775,A
6,13,9.22037636979047,4.610188184895235,A
7,13,6.612357368991279,3.3061786844956393,A
8,13,8.938141604040842,4.469070802020421,A
9,13,6.966742375609232,3.483371187804616,A
10,13,12.13185079541821,6.065925397709105,A
11,13,17.03594510855648,8.51797255427824,A
12,13,20.482180142972982,10.241090071486491,A
13,13,8.13600069085769,4.068000345428845,A
14,13,5.4240004605717935,2.7120002302858968,A
15,13,6.289803350991704,3.144901675495852,A
16,13,8.819305913198894,4.409652956599447,A
17,13,12.112752202247181,6.056376101123591,A
18,13,11.44217937535333,5.721089687676665,A
19,13,11.166310807327378,5.583155403663689,A
20,13,10.690968043959584,5.345484021979792,A
21,13,8.568902136067646,4.284451068033823,A
22,13,13.453897856034887,6.7269489280174435,A
23,13,15.321315854979792,7.660657927489896,A
24,13,18.226424082883856,9.113212041441928,A
25,13,11.331831948142948,5.665915974071474,A
26,13,10.951982150630291,5.475991075315146,A
27,13,13.45814198785067,6.729070993925335,A
28,13,10.48937178270985,5.244685891354925,A
29,13,10.994423468788131,5.497211734394066,A
30,13,8.16995374538396,4.08497687269198,A
31,13,8.645296508751755,4.322648254375878,A
32,13,7.136507648240588,3.568253824120294,A
33,13,6.716338598477983,3.3581692992389915,A
34,13,16.01735347276835,8.008676736384174,A
35,13,16.626386388333334,8.313193194166667,A
36,13,21.22065907891938,10.61032953945969,A
37,13,11.529184077576899,5.764592038788449,A
38,13,11.580113659366305,5.790056829683152,A
39,13,14.043832178428847,7.0219160892144235,A
40,13,7.2383668118194,3.6191834059097,A
41,13,7.6840006524767075,3.8420003262383537,A
42,13,7.796470145594981,3.8982350727974904,A
43,13,8.71744674962008,4.35872337481004,A
44,13,9.574761376408423,4.787380688204212,A
45,13,10.255944532841736,5.127972266420868,A
46,13,8.43096785205467,4.215483926027335,A
47,13,13.723400226337162,6.861700113168581,A
48,13,15.448639809453308,7.724319904726654,A
49,13,14.792921443914699,7.396460721957349,A
50,13,11.20026386185365,5.600131930926825,A
51,13,12.7132968541806,6.3566484270903,A
52,13,10.221991478315465,5.110995739157732,A
53,13,9.583249640039991,4.791624820019996,A
54,13,5.494028635532228,2.747014317766114,A
55,13,10.68884597805169,5.344422989025845,A
56,13,11.109015027814296,5.554507513907148,A
57,13,13.004019883561796,6.502009941780898,A
58,13,11.74987893199766,5.87493946599883,A
59,13,15.0560576164933,7.52802880824665,A
60,13,14.909635068848758,7.454817534424379,A
61,13,11.985428247773665,5.992714123886833,A
62,13,7.268075734529887,3.6340378672649436,A
63,13,12.759982304154223,6.379991152077111,A
64,13,10.85224505295937,5.426122526479685,A
65,13,9.163080590277389,4.581540295138694,A
66,13,10.385390553223143,5.1926952766115715,A
67,13,9.347700324263986,4.673850162131993,A
68,13,6.3768080532152736,3.1884040266076368,A
69,13,7.877108650094873,3.9385543250474364,A
70,13,9.447437421934909,4.7237187109674545,A
71,13,9.687230869526696,4.843615434763348,A
72,13,12.885184192719846,6.442592096359923,A
73,13,4.768282095033184,2.384141047516592,A
74,13,9.059099360790682,4.529549680395341,A
75,13,8.812939715475219,4.406469857737609,A
76,13,5.7741413353739635,2.8870706676869817,A
1,14,7.274441932253564,3.637220966126782,MH
2,14,11.728658272918741,5.864329136459371,MH
3,14,6.213408978307594,3.106704489153797,MH
4,14,9.190667447079983,4.595333723539992,MH
5,14,9.778479703566049,4.8892398517830244,MH
6,14,6.357709460044246,3.178854730022123,MH
7,14,10.659137055341203,5.3295685276706015,MH
8,14,10.565766155393959,5.2828830776969795,MH
9,14,12.008770972760477,6.004385486380238,MH
10,14,14.665597489441183,7.332798744720591,MH
11,14,5.033540333519676,2.516770166759838,MH
12,14,11.768977525168689,5.884488762584344,MH
13,14,6.869127343846203,3.4345636719231014,MH
14,14,9.795456230829185,4.897728115414592,MH
15,14,11.830517436497553,5.915258718248777,MH
16,14,6.079718826110402,3.039859413055201,MH
17,14,13.636395524113594,6.818197762056797,MH
18,14,8.008676736384174,4.004338368192087,MH
19,14,11.915400072813231,5.9577000364066155,MH
20,14,9.292526610658797,4.6462633053293985,MH
21,14,9.042122833527548,4.521061416763774,MH
22,14,9.506855267355881,4.753427633677941,MH
23,14,9.576883442316316,4.788441721158158,MH
24,14,9.256451490224633,4.628225745112316,MH
25,14,6.378930119123165,3.1894650595615825,MH
26,14,8.515850488370347,4.257925244185174,MH
27,14,16.059794790926187,8.029897395463093,MH
28,14,8.15722134993661,4.078610674968305,MH
29,14,11.370029134485003,5.685014567242502,MH
30,14,9.485634608276964,4.742817304138482,MH
31,14,12.772714699601574,6.386357349800787,MH
32,14,8.110535899962986,4.055267949981493,MH
33,14,13.231080935706233,6.6155404678531164,MH
34,14,15.777560025176557,7.8887800125882785,MH
35,14,8.71532468371219,4.357662341856095,MH
36,14,8.842648638185706,4.421324319092853,MH
37,14,9.627813024105722,4.813906512052861,MH
38,14,12.22097756354967,6.110488781774835,MH
39,14,15.563231368479473,7.781615684239736,MH
40,14,10.693090109867475,5.346545054933737,MH
41,14,7.569409093450543,3.7847045467252713,MH
42,14,13.821015258100191,6.9105076290500955,MH
43,14,9.093052415316954,4.546526207658477,MH
44,14,6.70148413712274,3.35074206856137,MH
45,14,9.850629944434376,4.925314972217188,MH
46,14,10.258066598749629,5.1290332993748144,MH
47,14,9.01241391081706,4.50620695540853,MH
48,14,11.412470452642843,5.7062352263214215,MH
49,14,7.285052261793022,3.642526130896511,MH
50,14,5.515249294611146,2.757624647305573,MH
51,14,10.837390591604127,5.418695295802063,MH
52,14,10.570010287209744,5.285005143604872,MH
53,14,10.618817803091257,5.309408901545629,MH
54,14,11.805052645602851,5.9025263228014255,MH
55,14,10.050104139776218,5.025052069888109,MH
56,14,6.421371437281005,3.2106857186405025,MH
57,14,9.250085292500959,4.6250426462504795,MH
58,14,8.012920868199958,4.006460434099979,MH
59,14,7.645803466134653,3.8229017330673263,MH
60,14,7.573653225266326,3.786826612633163,MH
61,14,7.215024086832589,3.6075120434162944,MH
62,14,7.382667293556052,3.691333646778026,MH
63,14,8.83840450636992,4.41920225318496,MH
64,14,6.531718864491385,3.2658594322456924,MH
65,14,9.41772849922442,4.70886424961221,MH
66,14,12.889428324535631,6.4447141622678155,MH
67,14,11.928132468260584,5.964066234130292,MH
68,14,12.564752240628165,6.282376120314082,MH
69,14,4.286573133941714,2.143286566970857,MH
70,14,8.248470183975963,4.124235091987981,MH
71,14,7.155606241411615,3.5778031207058074,MH
72,14,11.817785041050202,5.908892520525101,MH
73,14,10.24957833511806,5.12478916755903,MH
74,14,13.385991746982343,6.692995873491172,MH
75,14,11.78170992061604,5.89085496030802,MH
76,14,8.53070494972559,4.265352474862795,MH
1,15,2.8817655029172515,1.4408827514586258,MH
2,15,10.837390591604127,5.418695295802063,MH
3,15,9.8442637467107,4.92213187335535,MH
4,15,10.192282555604978,5.096141277802489,MH
5,15,8.450066445225698,4.225033222612849,MH
6,15,11.510085484405872,5.755042742202936,MH
7,15,1.4069296969323548,0.7034648484661774,MH
8,15,5.578911271847905,2.7894556359239524,MH
9,15,9.513221465079557,4.756610732539778,MH
10,15,9.035756635803871,4.5178783179019355,MH
11,15,9.303136940198257,4.651568470099129,MH
12,15,6.659042818964901,3.3295214094824503,MH
13,15,5.4409769878349294,2.7204884939174647,MH
14,15,9.87609473532908,4.93804736766454,MH
15,15,6.692995873491172,3.346497936745586,MH
16,15,11.009277930143375,5.504638965071687,MH
17,15,9.451681553750692,4.725840776875346,MH
18,15,7.0473808801091264,3.5236904400545632,MH
19,15,8.713202617804297,4.356601308902149,MH
20,15,4.416019154323123,2.2080095771615613,MH
21,15,8.59436692696235,4.297183463481175,MH
22,15,5.477052108269092,2.738526054134546,MH
23,15,8.276057040778557,4.138028520389279,MH
24,15,6.665409016688577,3.3327045083442886,MH
25,15,8.840526572277813,4.420263286138907,MH
26,15,5.396413603769198,2.698206801884599,MH
27,15,8.481897433844075,4.240948716922038,MH
28,15,7.754028827437141,3.8770144137185705,MH
29,15,9.006047713093384,4.503023856546692,MH
30,15,5.46431971282174,2.73215985641087,MH
31,15,8.093559372699852,4.046779686349926,MH
32,15,12.849109072285684,6.424554536142842,MH
33,15,6.550817457662412,3.275408728831206,MH
34,15,8.747155672330567,4.373577836165284,MH
35,15,13.808282862652838,6.904141431326419,MH
36,15,12.736639579167413,6.3683197895837065,MH
37,15,5.865390169413317,2.9326950847066584,MH
38,15,9.035756635803871,4.5178783179019355,MH
39,15,9.392263708329716,4.696131854164858,MH
40,15,14.521297007704533,7.260648503852266,MH
41,15,8.392770665712614,4.196385332856307,MH
42,15,7.299906723148267,3.6499533615741333,MH
43,15,9.60234823321102,4.80117411660551,MH
44,15,17.691663474095087,8.845831737047543,MH
45,15,16.804639924596255,8.402319962298128,MH
46,15,9.28616041293512,4.64308020646756,MH
47,15,7.13862971414848,3.56931485707424,MH
48,15,9.642667485460965,4.8213337427304825,MH
49,15,5.772019269466071,2.8860096347330355,MH
50,15,21.22065907891938,10.61032953945969,MH
51,15,11.44430144126122,5.72215072063061,MH
52,15,9.56839517868475,4.784197589342375,MH
53,15,16.823738517767286,8.411869258883643,MH
54,15,15.196113966414167,7.5980569832070834,MH
55,15,9.097296547132737,4.548648273566369,MH
56,15,4.5221224497177195,2.2610612248588597,MH
57,15,14.654987159901724,7.327493579950862,MH
58,15,15.86668679330802,7.93334339665401,MH
59,15,11.011399996051265,5.505699998025633,MH
60,15,16.35900608393895,8.179503041969475,MH
61,15,8.312132161212721,4.156066080606361,MH
62,15,12.75786023824633,6.378930119123165,MH
63,15,7.467549929871729,3.7337749649358645,MH
64,15,10.349315432788982,5.174657716394491,MH
65,15,6.527474732675602,3.263737366337801,MH
66,15,11.669240427497767,5.834620213748884,MH
67,15,9.946122910289512,4.973061455144756,MH
68,15,13.933484751218463,6.966742375609232,MH
69,15,14.555250062230803,7.277625031115401,MH
70,15,14.071419035231441,7.035709517615721,MH
71,15,12.367400111194215,6.183700055597107,MH
72,15,6.24099583511019,3.120497917555095,MH
73,15,5.073859585769624,2.536929792884812,MH
74,15,5.581033337755797,2.7905166688778986,MH
75,15,14.733503598493726,7.366751799246863,MH
76,15,8.316376293028505,4.158188146514252,MH
1,16,11.955719325063178,5.977859662531589,MH
2,16,10.707944571222718,5.353972285611359,MH
3,16,9.72542805586875,4.862714027934375,MH
4,16,6.041521639768347,3.0207608198841736,MH
5,16,11.686216954760903,5.843108477380452,MH
6,16,9.948244976197406,4.974122488098703,MH
7,16,5.837803312610721,2.9189016563053607,MH
8,16,21.22065907891938,10.61032953945969,MH
9,16,15.03483695741438,7.51741847870719,MH
10,16,10.71006663713061,5.355033318565305,MH
11,16,5.515249294611146,2.757624647305573,MH
12,16,11.051719248301213,5.525859624150606,MH
13,16,5.644695314992555,2.8223476574962776,MH
14,16,17.56221745371368,8.78110872685684,MH
15,16,9.256451490224633,4.628225745112316,MH
16,16,9.515343530987451,4.7576717654937255,MH
17,16,9.337089994724527,4.668544997362264,MH
18,16,1.950178569352691,0.9750892846763455,MH
19,16,12.049090225010424,6.024545112505212,MH
20,16,12.216733431733887,6.108366715866944,MH
21,16,11.887813216010636,5.943906608005318,MH
22,16,18.937316162027653,9.468658081013826,MH
23,16,5.723211753584557,2.8616058767922783,MH
24,16,7.376301095832376,3.688150547916188,MH
25,16,8.734423276883216,4.367211638441608,MH
26,16,3.7327139319819187,1.8663569659909593,MH
27,16,8.377916204357371,4.1889581021786855,MH
28,16,5.362460549242927,2.6812302746214636,MH
29,16,3.55870452753478,1.77935226376739,MH
30,16,17.004114119938098,8.502057059969049,MH
31,16,9.32860173109296,4.66430086554648,MH
32,16,14.217841582875984,7.108920791437992,MH
33,16,10.871343646130397,5.435671823065198,MH
34,16,8.64105237693597,4.320526188467985,MH
35,16,13.888921367152735,6.944460683576367,MH
36,16,8.806573517751543,4.403286758875772,MH
37,16,8.112657965870879,4.056328982935439,MH
38,16,12.496846131575623,6.2484230657878115,MH
39,16,9.742404583131886,4.871202291565943,MH
40,16,6.695117939399064,3.347558969699532,MH
41,16,11.609822582076793,5.804911291038397,MH
42,16,10.094667523841949,5.047333761920974,MH
43,16,6.639944225793873,3.3199721128969366,MH
44,16,6.525352666767709,3.2626763333838547,MH
45,16,6.639944225793873,3.3199721128969366,MH
46,16,4.817089610914699,2.4085448054573493,MH
47,16,11.51857374803744,5.75928687401872,MH
48,16,6.6675310825964695,3.3337655412982348,MH
49,16,9.579005508224208,4.789502754112104,MH
50,16,10.35780369642055,5.178901848210275,MH
51,16,11.0814281710117,5.54071408550585,MH
52,16,9.927024317118486,4.963512158559243,MH
53,16,4.65369053600702,2.32684526800351,MH
54,16,1.6170142218136567,0.8085071109068284,MH
55,16,6.291925416899596,3.145962708449798,MH
56,16,7.8176908046739,3.90884540233695,MH
57,16,6.236751703294406,3.118375851647203,MH
58,16,14.62952236900702,7.31476118450351,MH
59,16,15.230067020940437,7.6150335104702185,MH
60,16,10.559399957670283,5.279699978835142,MH
61,16,10.058592403407786,5.029296201703893,MH
62,16,11.762611327445011,5.881305663722506,MH
63,16,7.745540563805574,3.872770281902787,MH
64,16,11.709559679747713,5.854779839873856,MH
65,16,14.186010594257604,7.093005297128802,MH
66,16,10.758874153012126,5.379437076506063,MH
67,16,8.252714315791748,4.126357157895874,MH
68,16,4.1295402567577115,2.0647701283788558,MH
69,16,10.735531428025315,5.367765714012657,MH
70,16,5.559812678676877,2.7799063393384387,MH
71,16,4.275962804402255,2.1379814022011274,MH
72,16,5.752920676295044,2.876460338147522,MH
73,16,9.825165153539672,4.912582576769836,MH
74,16,6.175211791965539,3.0876058959827697,MH
75,16,12.227343761273346,6.113671880636673,MH
